range_params,upscale,upscale_method,epoch_number,compression,val_top_1
"[1, 0.11, 0.11, 0.1]",0.01,*,106,8.65044776365329e-05,0.866894543170929
"[1, 0.11, 0.11, 0.1]",0.01,*,107,9.06237384763678e-05,0.88623046875
"[1, 0.11, 0.11, 0.1]",0.01,*,108,9.88622601560376e-05,0.8778320550918579
"[1, 0.11, 0.11, 0.1]",0.01,*,109,0.0001029815209958725,0.846386730670929
"[1, 0.11, 0.11, 0.1]",0.01,*,110,0.0001071007818357074,0.88671875
"[1, 0.11, 0.11, 0.1]",0.01,*,111,0.00011533930351537721,0.8775390386581421
"[1, 0.11, 0.11, 0.1]",0.01,*,112,0.000123577825195047,0.8838866949081421
"[1, 0.11, 0.11, 0.1]",0.01,*,113,0.0001318163468747168,0.88671875
"[1, 0.11, 0.11, 0.1]",0.01,*,114,0.0001359356077145517,0.8609374761581421
"[1, 0.11, 0.11, 0.1]",0.01,*,115,0.0001359356077145517,0.8753906488418579
"[1, 0.11, 0.11, 0.1]",0.01,*,116,0.0001400548685543866,0.8790038824081421
"[1, 0.11, 0.11, 0.1]",0.01,*,117,0.0001400548685543866,0.870410144329071
"[1, 0.11, 0.11, 0.1]",0.01,*,118,0.0001441741293942215,0.8802734613418579
"[1, 0.11, 0.11, 0.1]",0.01,*,119,0.0001441741293942215,0.88232421875
"[1, 0.11, 0.11, 0.1]",0.01,*,120,0.0001441741293942215,0.8846679925918579
"[1, 0.11, 0.11, 0.1]",0.01,*,121,0.0001441741293942215,0.872753918170929
"[1, 0.11, 0.11, 0.1]",0.01,*,122,0.0001482933902340564,0.883105456829071
"[1, 0.11, 0.11, 0.1]",0.01,*,123,0.0001524126510738913,0.883105456829071
"[1, 0.11, 0.11, 0.1]",0.01,*,124,0.0001565319119137262,0.8763672113418579
"[1, 0.11, 0.11, 0.1]",0.01,*,125,0.0001565319119137262,0.864062488079071
"[1, 0.11, 0.11, 0.1]",0.01,*,126,0.0001606511727535611,0.88818359375
"[1, 0.11, 0.11, 0.1]",0.01,*,127,0.000164770433593396,0.8885742425918579
"[1, 0.11, 0.11, 0.1]",0.01,*,128,0.000164770433593396,0.8578125238418579
"[1, 0.11, 0.11, 0.1]",0.01,*,129,0.0001730089552730658,0.8892577886581421
"[1, 0.11, 0.11, 0.1]",0.01,*,130,0.0001771282161129007,0.887988269329071
"[1, 0.11, 0.11, 0.1]",0.01,*,131,0.00018536673779257051,0.887402355670929
"[1, 0.11, 0.11, 0.1]",0.01,*,132,0.0001936052594722403,0.883105456829071
"[1, 0.11, 0.11, 0.1]",0.01,*,133,0.000205963041991745,0.883984386920929
"[1, 0.11, 0.11, 0.1]",0.01,*,134,0.0002183208245112497,0.884082019329071
"[1, 0.11, 0.11, 0.1]",0.01,*,135,0.0002224400853510846,0.88720703125
"[1, 0.11, 0.11, 0.1]",0.01,*,136,0.00023067860703075441,0.884570300579071
"[1, 0.11, 0.11, 0.1]",0.01,*,137,0.00023067860703075441,0.881152331829071
"[1, 0.11, 0.11, 0.1]",0.01,*,138,0.00023067860703075441,0.875292956829071
"[1, 0.11, 0.11, 0.1]",0.01,*,139,0.0002347978678705893,0.886425793170929
"[1, 0.11, 0.11, 0.1]",0.01,*,140,0.0002389171287104242,0.887011706829071
"[1, 0.11, 0.11, 0.1]",0.01,*,141,0.0002430363895502591,0.881054699420929
"[1, 0.11, 0.11, 0.1]",0.01,*,142,0.0002430363895502591,0.887890636920929
"[1, 0.11, 0.11, 0.1]",0.01,*,143,0.000247155650390094,0.880566418170929
"[1, 0.11, 0.11, 0.1]",0.01,*,144,0.0002595134329095987,0.879589855670929
"[1, 0.11, 0.11, 0.1]",0.01,*,145,0.0002636326937494336,0.880175769329071
"[1, 0.11, 0.11, 0.1]",0.01,*,146,0.0002636326937494336,0.8866211175918579
"[1, 0.11, 0.11, 0.1]",0.01,*,147,0.0002718712154291034,0.8861328363418579
"[1, 0.11, 0.11, 0.1]",0.01,*,148,0.0002759904762689383,0.8555663824081421
"[1, 0.11, 0.11, 0.1]",0.01,*,149,0.0002759904762689383,0.886914074420929
"[1, 0.11, 0.11, 0.1]",0.01,*,150,0.0002801097371087732,0.8770507574081421
"[1, 0.11, 0.11, 0.1]",0.01,*,151,0.0002842289979486081,0.840039074420929
"[1, 0.11, 0.11, 0.1]",0.01,*,152,0.0002842289979486081,0.8799804449081421
"[1, 0.11, 0.11, 0.1]",0.01,*,153,0.000288348258788443,0.885546863079071
"[1, 0.11, 0.11, 0.1]",0.01,*,154,0.000288348258788443,0.8863281011581421
"[1, 0.11, 0.11, 0.1]",0.01,*,155,0.0002924675196282779,0.88720703125
"[1, 0.11, 0.11, 0.1]",0.01,*,156,0.0003007060413079477,0.8794921636581421
"[1, 0.11, 0.11, 0.1]",0.01,*,157,0.0003130638238274524,0.8798828125
"[1, 0.11, 0.11, 0.1]",0.01,*,158,0.0003171830846672873,0.88134765625
"[1, 0.11, 0.11, 0.1]",0.01,*,159,0.0003213023455071222,0.876757800579071
"[1, 0.11, 0.11, 0.1]",0.01,*,160,0.0003213023455071222,0.883496105670929
"[1, 0.11, 0.11, 0.1]",0.01,*,161,0.0003336601280266269,0.8750976324081421
"[1, 0.11, 0.11, 0.1]",0.01,*,162,0.0003336601280266269,0.8828125
"[1, 0.11, 0.11, 0.1]",0.01,*,163,0.0003418986497062967,0.8877929449081421
"[1, 0.11, 0.11, 0.1]",0.01,*,164,0.0003418986497062967,0.8843749761581421
"[1, 0.11, 0.11, 0.1]",0.01,*,165,0.0003460179105461316,0.88671875
"[1, 0.11, 0.11, 0.1]",0.01,*,166,0.0003460179105461316,0.88671875
"[1, 0.11, 0.11, 0.1]",0.01,*,167,0.0003460179105461316,0.8814452886581421
"[1, 0.11, 0.11, 0.1]",0.01,*,168,0.0003460179105461316,0.8749023675918579
"[1, 0.11, 0.11, 0.1]",0.01,*,169,0.0003460179105461316,0.871874988079071
"[1, 0.11, 0.11, 0.1]",0.01,*,170,0.0003501371713859665,0.86767578125
"[1, 0.11, 0.11, 0.1]",0.01,*,171,0.0003542564322258014,0.881152331829071
"[1, 0.11, 0.11, 0.1]",0.01,*,172,0.0003542564322258014,0.8833984136581421
"[1, 0.11, 0.11, 0.1]",0.01,*,173,0.0003542564322258014,0.8843749761581421
"[1, 0.11, 0.11, 0.1]",0.01,*,174,0.0003583756930656363,0.88427734375
"[1, 0.11, 0.11, 0.1]",0.01,*,175,0.0003583756930656363,0.88330078125
"[1, 0.11, 0.11, 0.1]",0.01,*,176,0.0003666142147453061,0.8885742425918579
"[1, 0.11, 0.11, 0.1]",0.01,*,177,0.0003666142147453061,0.8837890625
"[1, 0.11, 0.11, 0.1]",0.01,*,178,0.00037073347558514103,0.8807617425918579
"[1, 0.11, 0.11, 0.1]",0.01,*,179,0.0003748527364249759,0.8633788824081421
"[1, 0.11, 0.11, 0.1]",0.01,*,180,0.0003872105189444806,0.8824218511581421
"[1, 0.11, 0.11, 0.1]",0.01,*,181,0.0003954490406241504,0.884570300579071
"[1, 0.11, 0.11, 0.1]",0.01,*,182,0.0003995683014639853,0.878125011920929
"[1, 0.11, 0.11, 0.1]",0.01,*,183,0.0004078068231436551,0.875195324420929
"[1, 0.11, 0.11, 0.1]",0.01,*,184,0.0004078068231436551,0.857714831829071
"[1, 0.11, 0.11, 0.1]",0.01,*,185,0.00041192608398349,0.879589855670929
"[1, 0.11, 0.11, 0.1]",0.01,*,186,0.00041604534482332493,0.878613293170929
"[1, 0.11, 0.11, 0.1]",0.01,*,187,0.00041604534482332493,0.875683605670929
"[1, 0.11, 0.11, 0.1]",0.01,*,188,0.0004284031273428296,0.8837890625
"[1, 0.11, 0.11, 0.1]",0.01,*,189,0.0004325223881826645,0.872851550579071
"[1, 0.11, 0.11, 0.1]",0.01,*,190,0.0004366416490224994,0.8500000238418579
"[1, 0.11, 0.11, 0.1]",0.01,*,191,0.0004407609098623343,0.885546863079071
"[1, 0.11, 0.11, 0.1]",0.01,*,192,0.0004407609098623343,0.878613293170929
"[1, 0.11, 0.11, 0.1]",0.01,*,193,0.000453118692381839,0.8817383050918579
"[1, 0.11, 0.11, 0.1]",0.01,*,194,0.00046135721406150883,0.883984386920929
"[1, 0.11, 0.11, 0.1]",0.01,*,195,0.0004695957357411786,0.8838866949081421
"[1, 0.11, 0.11, 0.1]",0.01,*,196,0.0004778342574208484,0.877734363079071
"[1, 0.11, 0.11, 0.1]",0.01,*,197,0.0004860727791005182,0.8868163824081421
"[1, 0.11, 0.11, 0.1]",0.01,*,198,0.0004901920399403531,0.873339831829071
"[1, 0.11, 0.11, 0.1]",0.01,*,199,0.0004984305616200229,0.8770507574081421
"[1, 0.11, 0.11, 0.1]",0.04,*,0,0.015092971717155073,0.87109375
"[1, 0.11, 0.11, 0.1]",0.04,*,1,0.022346990056104334,0.8758789300918579
"[1, 0.11, 0.11, 0.1]",0.04,*,2,0.02940740313558135,0.87109375
"[1, 0.11, 0.11, 0.1]",0.04,*,3,0.036138275347871576,0.8746093511581421
"[1, 0.11, 0.11, 0.1]",0.04,*,4,0.04275380825664643,0.8614257574081421
"[1, 0.11, 0.11, 0.1]",0.04,*,5,0.04914690108007019,0.8740234375
"[1, 0.11, 0.11, 0.1]",0.04,*,6,0.05533403086150221,0.853808581829071
"[1, 0.11, 0.11, 0.1]",0.04,*,7,0.06128636277506364,0.872753918170929
"[1, 0.11, 0.11, 0.1]",0.04,*,8,0.06691327308227811,0.875781238079071
"[1, 0.11, 0.11, 0.1]",0.04,*,9,0.07239600926009837,0.873046875
"[1, 0.11, 0.11, 0.1]",0.04,*,10,0.07771809426516506,0.8749023675918579
"[1, 0.11, 0.11, 0.1]",0.04,*,11,0.08291660144503671,0.873339831829071
"[1, 0.11, 0.11, 0.1]",0.04,*,12,0.0877896870185614,0.878613293170929
"[1, 0.11, 0.11, 0.1]",0.04,*,13,0.09268748815712509,0.8775390386581421
"[1, 0.11, 0.11, 0.1]",0.04,*,14,0.09748642703553274,0.8785156011581421
"[1, 0.11, 0.11, 0.1]",0.04,*,15,0.102095879915308,0.867382824420929
"[1, 0.11, 0.11, 0.1]",0.04,*,16,0.10653644310065002,0.8785156011581421
"[1, 0.11, 0.11, 0.1]",0.04,*,17,0.11065158467964509,0.878222644329071
"[1, 0.11, 0.11, 0.1]",0.04,*,18,0.11479968034535883,0.8798828125
"[1, 0.11, 0.11, 0.1]",0.04,*,19,0.1189395374893929,0.878222644329071
"[1, 0.11, 0.11, 0.1]",0.04,*,20,0.1228940278956344,0.869140625
"[1, 0.11, 0.11, 0.1]",0.04,*,21,0.12665491304240367,0.8755859136581421
"[1, 0.11, 0.11, 0.1]",0.04,*,22,0.13033753223321606,0.874316394329071
"[1, 0.11, 0.11, 0.1]",0.04,*,23,0.13388833507715375,0.8720703125
"[1, 0.11, 0.11, 0.1]",0.04,*,24,0.1372578904441387,0.873730480670929
"[1, 0.11, 0.11, 0.1]",0.04,*,25,0.14052446429012777,0.873339831829071
"[1, 0.11, 0.11, 0.1]",0.04,*,26,0.14372924922351935,0.880859375
"[1, 0.11, 0.11, 0.1]",0.04,*,27,0.146756905940798,0.8780273199081421
"[1, 0.11, 0.11, 0.1]",0.04,*,28,0.14956624183356537,0.87890625
"[1, 0.11, 0.11, 0.1]",0.04,*,29,0.15237969698717263,0.8807617425918579
"[1, 0.11, 0.11, 0.1]",0.04,*,30,0.15513136322818233,0.8765624761581421
"[1, 0.11, 0.11, 0.1]",0.04,*,31,0.15779240573071568,0.8780273199081421
"[1, 0.11, 0.11, 0.1]",0.04,*,32,0.16035870523393284,0.870410144329071
"[1, 0.11, 0.11, 0.1]",0.04,*,33,0.16284261952035325,0.8765624761581421
"[1, 0.11, 0.11, 0.1]",0.04,*,34,0.1651823596773795,0.8765624761581421
"[1, 0.11, 0.11, 0.1]",0.04,*,35,0.16746443018264803,0.876953125
"[1, 0.11, 0.11, 0.1]",0.04,*,36,0.16956525321096383,0.880566418170929
"[1, 0.11, 0.11, 0.1]",0.04,*,37,0.17164547993508045,0.8809570074081421
"[1, 0.11, 0.11, 0.1]",0.04,*,38,0.17375866074591576,0.880859375
"[1, 0.11, 0.11, 0.1]",0.04,*,39,0.17563292442804063,0.878125011920929
"[1, 0.11, 0.11, 0.1]",0.04,*,40,0.17743304141504848,0.875
"[1, 0.11, 0.11, 0.1]",0.04,*,41,0.17938969031397006,0.8827148675918579
"[1, 0.11, 0.11, 0.1]",0.04,*,42,0.18132986216953229,0.8788086175918579
"[1, 0.11, 0.11, 0.1]",0.04,*,43,0.18308054802646212,0.882031261920929
"[1, 0.11, 0.11, 0.1]",0.04,*,44,0.18486418797011064,0.883007824420929
"[1, 0.11, 0.11, 0.1]",0.04,*,45,0.1865572041752828,0.8785156011581421
"[1, 0.11, 0.11, 0.1]",0.04,*,46,0.18822550481541592,0.882519543170929
"[1, 0.11, 0.11, 0.1]",0.04,*,47,0.18986085136883038,0.8778320550918579
"[1, 0.11, 0.11, 0.1]",0.04,*,48,0.19149619792224484,0.8780273199081421
"[1, 0.11, 0.11, 0.1]",0.04,*,49,0.19310270964978044,0.881542980670929
"[1, 0.11, 0.11, 0.1]",0.04,*,50,0.194560927987082,0.8824218511581421
"[1, 0.11, 0.11, 0.1]",0.04,*,51,0.19613448562789892,0.8818359375
"[1, 0.11, 0.11, 0.1]",0.04,*,52,0.19758858470436064,0.885058581829071
"[1, 0.11, 0.11, 0.1]",0.04,*,53,0.19904268378082238,0.8846679925918579
"[1, 0.11, 0.11, 0.1]",0.04,*,54,0.20048854433560442,0.884472668170929
"[1, 0.11, 0.11, 0.1]",0.04,*,55,0.20193852415122632,0.8853515386581421
"[1, 0.11, 0.11, 0.1]",0.04,*,56,0.20335143061928967,0.8817383050918579
"[1, 0.11, 0.11, 0.1]",0.04,*,57,0.20472726373979452,0.885546863079071
"[1, 0.11, 0.11, 0.1]",0.04,*,58,0.20626374803305295,0.8798828125
"[1, 0.11, 0.11, 0.1]",0.04,*,59,0.2077466819353935,0.884570300579071
"[1, 0.11, 0.11, 0.1]",0.04,*,60,0.2091595884034569,0.880175769329071
"[1, 0.11, 0.11, 0.1]",0.04,*,61,0.21045715556800487,0.8837890625
"[1, 0.11, 0.11, 0.1]",0.04,*,62,0.21182475016683006,0.8863281011581421
"[1, 0.11, 0.11, 0.1]",0.04,*,63,0.21306464767962036,0.8846679925918579
"[1, 0.11, 0.11, 0.1]",0.04,*,64,0.21435809558332852,0.8863281011581421
"[1, 0.11, 0.11, 0.1]",0.04,*,65,0.21577512131223173,0.8846679925918579
"[1, 0.11, 0.11, 0.1]",0.04,*,66,0.21712623886769758,0.8838866949081421
"[1, 0.11, 0.11, 0.1]",0.04,*,67,0.2183908519455269,0.876757800579071
"[1, 0.11, 0.11, 0.1]",0.04,*,68,0.21974196950099273,0.88623046875
"[1, 0.11, 0.11, 0.1]",0.04,*,69,0.2210807292739391,0.886425793170929
"[1, 0.11, 0.11, 0.1]",0.04,*,70,0.22232886530840906,0.8861328363418579
"[1, 0.11, 0.11, 0.1]",0.04,*,71,0.22355640503867985,0.88330078125
"[1, 0.11, 0.11, 0.1]",0.04,*,72,0.2247427521605523,0.8832031488418579
"[1, 0.11, 0.11, 0.1]",0.04,*,73,0.22602384228174097,0.885546863079071
"[1, 0.11, 0.11, 0.1]",0.04,*,74,0.2272184279252931,0.885546863079071
"[1, 0.11, 0.11, 0.1]",0.04,*,75,0.2284953987856419,0.888476550579071
"[1, 0.11, 0.11, 0.1]",0.04,*,76,0.22973117703759238,0.8861328363418579
"[1, 0.11, 0.11, 0.1]",0.04,*,77,0.23096283602870302,0.879687488079071
"[1, 0.11, 0.11, 0.1]",0.04,*,78,0.23218213723729414,0.8868163824081421
"[1, 0.11, 0.11, 0.1]",0.04,*,79,0.23340967696756493,0.883593738079071
"[1, 0.11, 0.11, 0.1]",0.04,*,80,0.2346784093062341,0.8861328363418579
"[1, 0.11, 0.11, 0.1]",0.04,*,81,0.23591006829734473,0.8792968988418579
"[1, 0.11, 0.11, 0.1]",0.04,*,82,0.23710465394089686,0.883496105670929
"[1, 0.11, 0.11, 0.1]",0.04,*,83,0.238373386279566,0.8863281011581421
"[1, 0.11, 0.11, 0.1]",0.04,*,84,0.23948558670632142,0.879589855670929
"[1, 0.11, 0.11, 0.1]",0.04,*,85,0.24054011748131915,0.8853515386581421
"[1, 0.11, 0.11, 0.1]",0.04,*,86,0.24166055642975426,0.885058581829071
"[1, 0.11, 0.11, 0.1]",0.04,*,87,0.2427192064655918,0.887402355670929
"[1, 0.11, 0.11, 0.1]",0.04,*,88,0.24400029658678046,0.8873046636581421
"[1, 0.11, 0.11, 0.1]",0.04,*,89,0.24509601997017655,0.88818359375
"[1, 0.11, 0.11, 0.1]",0.04,*,90,0.2462452937444905,0.8866211175918579
"[1, 0.11, 0.11, 0.1]",0.04,*,91,0.24735749417124592,0.8871093988418579
"[1, 0.11, 0.11, 0.1]",0.04,*,92,0.24848205238052085,0.867480456829071
"[1, 0.11, 0.11, 0.1]",0.04,*,93,0.2495489409380381,0.8836914300918579
"[1, 0.11, 0.11, 0.1]",0.04,*,94,0.2506405450605943,0.884960949420929
"[1, 0.11, 0.11, 0.1]",0.04,*,95,0.25166212174887337,0.882128894329071
"[1, 0.11, 0.11, 0.1]",0.04,*,96,0.25275372587142964,0.8794921636581421
"[1, 0.11, 0.11, 0.1]",0.04,*,97,0.25379589886390785,0.8841797113418579
"[1, 0.11, 0.11, 0.1]",0.04,*,98,0.25491221855150314,0.881152331829071
"[1, 0.11, 0.11, 0.1]",0.04,*,99,0.2561109234558951,0.88134765625
"[1, 0.11, 0.11, 0.1]",0.04,*,100,0.2571489771875335,0.8809570074081421
"[1, 0.11, 0.11, 0.1]",0.04,*,101,0.2582035079625312,0.888378918170929
"[1, 0.11, 0.11, 0.1]",0.04,*,102,0.25919213056409157,0.889941394329071
"[1, 0.11, 0.11, 0.1]",0.04,*,103,0.26029609246916735,0.884765625
"[1, 0.11, 0.11, 0.1]",0.04,*,104,0.2613629810266846,0.8802734613418579
"[1, 0.11, 0.11, 0.1]",0.04,*,105,0.262401034758323,0.883105456829071
"[1, 0.11, 0.11, 0.1]",0.04,*,106,0.2634184921857622,0.8667968511581421
"[1, 0.11, 0.11, 0.1]",0.04,*,107,0.2644647844390802,0.8753906488418579
"[1, 0.11, 0.11, 0.1]",0.04,*,108,0.2656387737784332,0.8819335699081421
"[1, 0.11, 0.11, 0.1]",0.04,*,109,0.26664387342335294,0.8858398199081421
"[1, 0.11, 0.11, 0.1]",0.04,*,110,0.26773959680674897,0.8827148675918579
"[1, 0.11, 0.11, 0.1]",0.04,*,111,0.2687405771908289,0.890917956829071
"[1, 0.11, 0.11, 0.1]",0.04,*,112,0.26974567683574857,0.8827148675918579
"[1, 0.11, 0.11, 0.1]",0.04,*,113,0.27070958387226995,0.8907226324081421
"[1, 0.11, 0.11, 0.1]",0.04,*,114,0.271657013865432,0.884570300579071
"[1, 0.11, 0.11, 0.1]",0.04,*,115,0.27265387498867205,0.883984386920929
"[1, 0.11, 0.11, 0.1]",0.04,*,116,0.2736548553727519,0.8848632574081421
"[1, 0.11, 0.11, 0.1]",0.04,*,117,0.27464759723515214,0.8868163824081421
"[1, 0.11, 0.11, 0.1]",0.04,*,118,0.27561974279335316,0.884082019329071
"[1, 0.11, 0.11, 0.1]",0.04,*,119,0.2765383379606363,0.884082019329071
"[1, 0.11, 0.11, 0.1]",0.04,*,120,0.27749400647547806,0.887402355670929
"[1, 0.11, 0.11, 0.1]",0.04,*,121,0.2784743905553587,0.885546863079071
"[1, 0.11, 0.11, 0.1]",0.04,*,122,0.2795124442869971,0.88671875
"[1, 0.11, 0.11, 0.1]",0.04,*,123,0.2804516357584795,0.887402355670929
"[1, 0.11, 0.11, 0.1]",0.04,*,124,0.2813825887082822,0.888476550579071
"[1, 0.11, 0.11, 0.1]",0.04,*,125,0.28230118387556535,0.891796886920929
"[1, 0.11, 0.11, 0.1]",0.04,*,126,0.2832856872162859,0.886425793170929
"[1, 0.11, 0.11, 0.1]",0.04,*,127,0.28409306234089354,0.887890636920929
"[1, 0.11, 0.11, 0.1]",0.04,*,128,0.2849745841606182,0.887499988079071
"[1, 0.11, 0.11, 0.1]",0.04,*,129,0.28587670228454204,0.8857421875
"[1, 0.11, 0.11, 0.1]",0.04,*,130,0.2867417470609074,0.887890636920929
"[1, 0.11, 0.11, 0.1]",0.04,*,131,0.2875697184897142,0.882031261920929
"[1, 0.11, 0.11, 0.1]",0.04,*,132,0.2885006714395169,0.888378918170929
"[1, 0.11, 0.11, 0.1]",0.04,*,133,0.2893821932592416,0.8851562738418579
"[1, 0.11, 0.11, 0.1]",0.04,*,134,0.2902678343398061,0.8270508050918579
"[1, 0.11, 0.11, 0.1]",0.04,*,135,0.2911122828119722,0.889355480670929
"[1, 0.11, 0.11, 0.1]",0.04,*,136,0.29196908906665786,0.891308605670929
"[1, 0.11, 0.11, 0.1]",0.04,*,137,0.29292475758149955,0.8907226324081421
"[1, 0.11, 0.11, 0.1]",0.04,*,138,0.29382687570542343,0.8857421875
"[1, 0.11, 0.11, 0.1]",0.04,*,139,0.29466308565590993,0.8868163824081421
"[1, 0.11, 0.11, 0.1]",0.04,*,140,0.2956022771273923,0.862597644329071
"[1, 0.11, 0.11, 0.1]",0.04,*,141,0.29653323007719495,0.8705078363418579
"[1, 0.11, 0.11, 0.1]",0.04,*,142,0.2974600637661578,0.887402355670929
"[1, 0.11, 0.11, 0.1]",0.04,*,143,0.2983704204117613,0.889355480670929
"[1, 0.11, 0.11, 0.1]",0.04,*,144,0.29921074962308764,0.8838866949081421
"[1, 0.11, 0.11, 0.1]",0.04,*,145,0.2999975284434961,0.88623046875
"[1, 0.11, 0.11, 0.1]",0.04,*,146,0.30094083917581826,0.8836914300918579
"[1, 0.11, 0.11, 0.1]",0.04,*,147,0.30177704912630476,0.8744140863418579
"[1, 0.11, 0.11, 0.1]",0.04,*,148,0.30253087385999455,0.8887695074081421
"[1, 0.11, 0.11, 0.1]",0.04,*,149,0.3035153772007151,0.8763672113418579
"[1, 0.11, 0.11, 0.1]",0.04,*,150,0.3043186330644829,0.88525390625
"[1, 0.11, 0.11, 0.1]",0.04,*,151,0.3051795585800084,0.88525390625
"[1, 0.11, 0.11, 0.1]",0.04,*,152,0.30604872261721355,0.8819335699081421
"[1, 0.11, 0.11, 0.1]",0.04,*,153,0.3069384829586179,0.8841797113418579
"[1, 0.11, 0.11, 0.1]",0.04,*,154,0.3076552343447492,0.8856445550918579
"[1, 0.11, 0.11, 0.1]",0.04,*,155,0.30839670129591945,0.8868163824081421
"[1, 0.11, 0.11, 0.1]",0.04,*,156,0.3091299297254101,0.883496105670929
"[1, 0.11, 0.11, 0.1]",0.04,*,157,0.3099537818933771,0.886523425579071
"[1, 0.11, 0.11, 0.1]",0.04,*,158,0.3108353037131017,0.888476550579071
"[1, 0.11, 0.11, 0.1]",0.04,*,159,0.3116591558810687,0.889843761920929
"[1, 0.11, 0.11, 0.1]",0.04,*,160,0.3124376961797975,0.887402355670929
"[1, 0.11, 0.11, 0.1]",0.04,*,161,0.3131585668267686,0.8861328363418579
"[1, 0.11, 0.11, 0.1]",0.04,*,162,0.3138917952562592,0.8871093988418579
"[1, 0.11, 0.11, 0.1]",0.04,*,163,0.31461678516407016,0.889941394329071
"[1, 0.11, 0.11, 0.1]",0.04,*,164,0.3153458943327209,0.887988269329071
"[1, 0.11, 0.11, 0.1]",0.04,*,165,0.3161656272398481,0.8895508050918579
"[1, 0.11, 0.11, 0.1]",0.04,*,166,0.31690297493017855,0.888476550579071
"[1, 0.11, 0.11, 0.1]",0.04,*,167,0.3176691574463878,0.887988269329071
"[1, 0.11, 0.11, 0.1]",0.04,*,168,0.3184930096143548,0.87890625
"[1, 0.11, 0.11, 0.1]",0.04,*,169,0.3192097610004861,0.886914074420929
"[1, 0.11, 0.11, 0.1]",0.04,*,170,0.3199553472124962,0.88818359375
"[1, 0.11, 0.11, 0.1]",0.04,*,171,0.32062678672938927,0.8799804449081421
"[1, 0.11, 0.11, 0.1]",0.04,*,172,0.32131058402880186,0.8812500238418579
"[1, 0.11, 0.11, 0.1]",0.04,*,173,0.322031454675773,0.88916015625
"[1, 0.11, 0.11, 0.1]",0.04,*,174,0.3227893986703026,0.8866211175918579
"[1, 0.11, 0.11, 0.1]",0.04,*,175,0.32344848040467616,0.8812500238418579
"[1, 0.11, 0.11, 0.1]",0.04,*,176,0.32427233257264315,0.8853515386581421
"[1, 0.11, 0.11, 0.1]",0.04,*,177,0.32501379952381343,0.88525390625
"[1, 0.11, 0.11, 0.1]",0.04,*,178,0.3257017160840659,0.884082019329071
"[1, 0.11, 0.11, 0.1]",0.04,*,179,0.32636079781843946,0.88525390625
"[1, 0.11, 0.11, 0.1]",0.04,*,180,0.3270239988136529,0.880078136920929
"[1, 0.11, 0.11, 0.1]",0.04,*,181,0.32772839241726465,0.888867199420929
"[1, 0.11, 0.11, 0.1]",0.04,*,182,0.3284575015859154,0.8873046636581421
"[1, 0.11, 0.11, 0.1]",0.04,*,183,0.32919073001540605,0.8900390863418579
"[1, 0.11, 0.11, 0.1]",0.04,*,184,0.32988688509733816,0.889453113079071
"[1, 0.11, 0.11, 0.1]",0.04,*,185,0.33055420535339136,0.880175769329071
"[1, 0.11, 0.11, 0.1]",0.04,*,186,0.33126683747868285,0.887402355670929
"[1, 0.11, 0.11, 0.1]",0.04,*,187,0.33194239625641575,0.890625
"[1, 0.11, 0.11, 0.1]",0.04,*,188,0.3326632669033869,0.8897460699081421
"[1, 0.11, 0.11, 0.1]",0.04,*,189,0.33332234863776045,0.8902343511581421
"[1, 0.11, 0.11, 0.1]",0.04,*,190,0.3339731918504544,0.8824218511581421
"[1, 0.11, 0.11, 0.1]",0.04,*,191,0.33458696171558977,0.8900390863418579
"[1, 0.11, 0.11, 0.1]",0.04,*,192,0.33511422710308864,0.88818359375
"[1, 0.11, 0.11, 0.1]",0.04,*,193,0.33587629035845806,0.8837890625
"[1, 0.11, 0.11, 0.1]",0.04,*,194,0.3364735831802341,0.886523425579071
"[1, 0.11, 0.11, 0.1]",0.04,*,195,0.33707499526285,0.8873046636581421
"[1, 0.11, 0.11, 0.1]",0.04,*,196,0.337775269605622,0.886425793170929
"[1, 0.11, 0.11, 0.1]",0.04,*,197,0.338397277992437,0.8880859613418579
"[1, 0.11, 0.11, 0.1]",0.04,*,198,0.3390192863792521,0.8866211175918579
"[1, 0.11, 0.11, 0.1]",0.04,*,199,0.339620698461868,0.889355480670929
"[1, 0.11, 0.11, 0.1]",0.16,*,0,0.10599681993063165,0.81640625
"[1, 0.11, 0.11, 0.1]",0.16,*,1,0.15039833252321202,0.8485351800918579
"[1, 0.11, 0.11, 0.1]",0.16,*,2,0.18972079650027598,0.857226550579071
"[1, 0.11, 0.11, 0.1]",0.16,*,3,0.22487456850742701,0.864062488079071
"[1, 0.11, 0.11, 0.1]",0.16,*,4,0.2564445835839217,0.8570312261581421
"[1, 0.11, 0.11, 0.1]",0.16,*,5,0.28438964912136167,0.862500011920929
"[1, 0.11, 0.11, 0.1]",0.16,*,6,0.3093111772023628,0.851855456829071
"[1, 0.11, 0.11, 0.1]",0.16,*,7,0.3318517725179394,0.8623046875
"[1, 0.11, 0.11, 0.1]",0.16,*,8,0.3515294815498307,0.8682616949081421
"[1, 0.11, 0.11, 0.1]",0.16,*,9,0.36934528468211664,0.87646484375
"[1, 0.11, 0.11, 0.1]",0.16,*,10,0.3855339797826678,0.870312511920929
"[1, 0.11, 0.11, 0.1]",0.16,*,11,0.40021090615499955,0.8721679449081421
"[1, 0.11, 0.11, 0.1]",0.16,*,12,0.4134213756683501,0.873828113079071
